c1	c2	t1	t2
PF3D7_1113700	132.811750639778	74.5774599966579	60.689171311625	69.2864262536538
PF3D7_1108800	0.993125444648331	0	0	0
PF3D7_1129400	96.5880963946325	86.2035575084519	136.845834239731	151.191063806618
PF3D7_1215000	96.2187527570807	96.1904890485926	92.3283750859477	93.7014627328664
PF3D7_0607000	336.471509926269	273.537312415717	510.243036776521	607.643110977017
PF3D7_0519600	63.0043511253685	54.6569917931062	60.7072983042509	61.8325899076274
PF3D7_1460600	23.3551111278373	22.8717557852838	46.9063307171468	28.1370198755027
PF3D7_1321700	99.6068434920727	114.300243991085	122.007005479579	117.911698915778
PF3D7_0820000	28.7268620479168	14.8450749626733	43.0989331571432	49.3313824231986
PF3D7_0623900	104.60806802955	150.348159353262	154.774660802322	121.130357363691
PF3D7_0311900	22.0605576664276	27.1434800046094	18.4799150363306	23.4426380159097
PF3D7_1372900	0	0	0	0
PF3D7_0905600	0.334950419473282	0.328018314810762	0	0.161412318844324
PF3D7_1437700	38.6309483792519	24.7107130490774	28.4632494847957	31.8520309186132
PF3D7_1307100	20.8468021943325	10.523380718896	33.6100236633996	41.0127648402707
PF3D7_0532400	90.665747986547	32.6319787669937	120.357633627548	139.6642134426
PF3D7_0527500	811.296832096523	742.419556117545	542.032001551718	529.948332210831
PF3D7_1110300	124.955663073313	113.510254624376	121.732902829101	113.347814555664
PF3D7_0620600	2.21180819367442	3.61005467373653	3.94861202082196	4.26347385910159
PF3D7_1214700	84.1914086624456	89.319739830836	63.1268425006247	78.4387502464819
PF3D7_1413400	31.4083632471313	57.2171243087402	56.4332686951015	49.8012144489002
PF3D7_1327000	10.0230391450947	5.79281500404159	5.10406081664043	6.0178219542343
PF3D7_0716300	736.749640436798	790.775204844847	442.197761829443	464.195819428309
PF3D7_1426600	12.758055642284	9.66798859900808	4.71792958633127	6.29447927172994
PF3D7_0210400	154.047382784407	136.642131229278	100.213723129192	118.154615477204
PF3D7_0920800	168.547575463174	115.041350894571	217.011389418325	205.928846638733
PF3D7_1250000	262.537706302419	351.627869730041	380.468628089141	375.829004828201
PF3D7_1009200	10.4473327343137	7.20828602430579	10.6819438729223	6.86530998054022
PF3D7_1418500	0	0	0	0
PF3D7_0921900	415.772565670364	589.366797357685	714.809780925987	590.979117457395
PF3D7_1463300	41.4850567683933	39.0487580542501	22.0025436493579	18.244773165569
PF3D7_0318400	0.174134885811036	0.682124021618751	0	0.335661806361081
PF3D7_1321100	4.49327484023933	2.17080599194753	2.95194188536704	2.54062485956931
PF3D7_1252900	5.94517919939821	4.36660371697972	12.7362975432435	18.6223488037068
PF3D7_1361300	0.380235091569903	1.48946311713605	0	0.732939853400332
PF3D7_1244800	191.320352492955	210.857190535193	282.699123949192	277.792604895498
PF3D7_1020100	0	1.05442190965572	0	0
PF3D7_0525000	53.3709840019735	46.5261798093192	356.226413827402	377.614770995842
PF3D7_0622600	156.709991014705	237.175862735223	137.339278366144	126.32170364194
PF3D7_0732500	0	0	0.515416170859504	0
PF3D7_0207000	745.985713670283	736.518631099704	667.696761651764	650.412195888489
PF3D7_1335300	0.85001347056232	0.576291922563612	2.52135041554039	2.14263166683981
PF3D7_0412300	16.8849682807308	12.9921930679575	6.88999953355995	10.0741973195654
PF3D7_1433400	29.1604259596742	20.6038948841618	18.5306345999741	19.3311295200581
PF3D7_1006900	86.4163942498189	142.081750834751	172.390739392654	158.17073584814
PF3D7_1473600	58.6289447279784	74.0846002610278	32.4129543274429	43.7469491629554
PF3D7_1014800	4.83074268493353	3.91511673577553	2.85485556368849	1.92656337263462
PF3D7_1471900	5.02820403049737	4.53793364019555	5.91396832130361	9.02718758698414
PF3D7_1026600	6.03794459643548	5.91298382177873	18.7145084790759	26.9919279266414
PF3D7_0107600	0.272549464132813	0.133454402099283	0.291939986501874	0.525365408702995
PF3D7_0922100	65.5152060966812	50.3082158981136	63.4587978511976	72.6599698840243
PF3D7_1471000	52.0499592015689	30.492619925813	76.6604461991204	98.091783713411
PF3D7_1429200	0.549691168604847	1.07662961626178	22.1780929594103	27.3725557718928
PF3D7_0800100	0.447335401846945	0	0.287496638291027	0.258684654141294
PF3D7_1416400	0.978480505574537	1.43734493758118	0.873412056592711	2.04329195821727
PF3D7_0516200	973.058396271727	1047.26073653729	760.470341662745	669.434161586354
PF3D7_1029600	5219.86733707163	5856.15613625843	1565.57101663606	1546.52300751854
PF3D7_0517100	30.0935747944381	30.8103408318268	12.2100686178457	10.9864149933173
PF3D7_1125200	64.5062345897959	73.2338912685291	89.8853334818606	100.13381955169
PF3D7_0520800	15.2404885753916	12.8521459820226	14.5109089933078	16.932872253058
PF3D7_1114800	9.59079465678168	12.4220800224305	7.95339206469972	13.1199361524748
PF3D7_0805600	209.751950707571	207.47883802876	150.034478111556	151.279734531283
PF3D7_1242600	19.772224761635	21.1897205720864	26.3737482145467	28.045321182941
PF3D7_0313500	7.15442343348633	6.77281090653859	3.8317123228371	3.4477104946134
PF3D7_1320900	84.2177844170391	80.0726412595696	80.5754362745173	87.4733405490486
PF3D7_1209900	32.5225379256799	27.6194486662389	25.8551055802653	32.3247025065062
PF3D7_1310700	117.809505871408	211.514106127188	425.490366160378	390.127596412699
PF3D7_1302400	0.476265267980988	2.33204261770571	0	0
PF3D7_1300100	2.2850981742299	1.2910419125499	1.69454174277193	1.52472024460058
PF3D7_1448000	24.4058682744761	19.9986005857297	21.162751907016	18.7218575377724
PF3D7_0614200	10.5046726505283	14.0280939023351	6.64892518105477	6.90299005727206
PF3D7_1221900	5.8167126333647	4.21033120669504	36.0287889853371	39.2429633600833
mal_mito_1	43.0572813337127	85.1432311058291	11.5301475379586	9.57658468351499
PF3D7_0322900	1662.80247671716	1812.68445283414	915.196824884996	845.985410326258
PF3D7_0934100	44.651183070977	66.4974120129141	50.6931552720473	44.224633841217
PF3D7_0918100	138.615596963207	165.320235161393	118.781919121054	113.080718838804
PF3D7_1018100	3.07412681806339	10.5367673516126	1.64641773306357	1.48141906765014
PF3D7_1019400	1539.65454556905	1896.73414077381	850.840051095376	840.140273697667
PF3D7_1211200	5.81726481797011	7.44081137992856	6.10396792738417	5.83551348345919
PF3D7_0518300	672.035574325468	832.643038336111	576.83542113768	561.561196206196
PF3D7_1023200	96.6642099457709	93.3488828906315	80.5321859061467	99.6345768616179
PF3D7_1222300	515.954040312737	468.222334466025	600.84232550415	702.816203756443
PF3D7_0518400	5.67376884464307	4.63028751631424	1.01290482273259	2.73418432268472
PF3D7_1009400	113.840081960929	116.178123136612	189.326700337207	160.53603819326
PF3D7_0630000	0	0.330392801060685	0	0
PF3D7_1320100	55.4813180202476	80.933652654513	94.7142268696896	73.5250983496085
PF3D7_1100700	0	0	0	0
PF3D7_1302200	0.945628140773846	0	12.1548578727911	8.20255296805415
PF3D7_1221300	38.6799450607843	33.4230249635237	55.6798780371754	59.7149376483341
PF3D7_0616800	80.8312790063774	108.944810872359	145.939792562678	145.770784866505
PF3D7_1429700	283.868807272628	450.361698044559	333.265006389538	306.14917647645
PF3D7_1441700	9.00303916161592	13.4570883371747	19.7946759475193	13.7007057563722
PF3D7_0415300	89.2673874366962	57.921456677991	69.5711449054561	97.0737333704316
PF3D7_0806800	199.748244081489	181.468611692513	150.965103038959	155.326227034742
PF3D7_1119300	207.172700807504	218.769313228433	217.963383549372	208.910219095978
PF3D7_0222900	0	0	0	0
PF3D7_0105800	106.791350646025	112.855763140439	102.57300924305	102.472900928245
PF3D7_0526600	2.83583952934831	1.7416020669098	15.1364915167244	17.5108644577686
PF3D7_1423800	17.449019578019	13.7241370982605	21.9281416772242	27.8081917847277
PF3D7_0822100	62.9345707306508	63.4447906490717	48.5763291582821	38.3561460302863
PF3D7_0924100	8.40107404035133	10.6648968544577	19.3306871748966	20.3922950914587
PF3D7_0918400	12.6717020571804	22.679338954845	2.22320144416947	3.5796620464414
PF3D7_1441000	18.7427911564511	13.0013818231876	9.20161293182569	10.1611517916649
PF3D7_1015100	54.7845018584344	36.4824668791711	45.7720718383443	61.2494019556912
PF3D7_0322400	32.423006219569	35.6920095381611	34.9832416469341	61.3579920364539
PF3D7_0507500	16.0990102921295	33.077322431493	72.3587451014486	73.3216434477086
PF3D7_0521100	1.15402090048453	1.46917859997661	0.370837103476559	0.556121678650057
PF3D7_1254400	0	0	0	0.466169306313925
PF3D7_1107400	117.11240820353	153.525031666282	201.772949303313	181.551916279312
PF3D7_0810800	57.23065139942	43.0921337989129	34.9885906702292	40.3283703366612
PF3D7_0830900	30.7775196761299	28.4182336243869	175.197041710917	227.983805989897
PF3D7_1438000	181.354907481341	169.558051314939	158.362007783721	164.340172506986
PF3D7_0832100	3.11200357933523	4.57139673709244	52.2233758365945	54.9879676978723
PF3D7_0937200	0	0	0	0
PF3D7_1471800	13.6467119923441	23.3874914549519	21.926410280329	20.5510586345583
PF3D7_1454200	4.17960907772639	1.81915922349143	1.98976321049249	2.53633705852841
PF3D7_1348600	21.9038977992031	21.8630877303566	13.5359133831921	19.8930002044266
PF3D7_1203700	1065.04364493875	1135.62917300537	978.548428155992	994.247379897178
PF3D7_1247300	84.3755901592764	91.6378243991992	51.6448506602791	54.4178445166321
PF3D7_0601300	0	0	0	0
PF3D7_1113100	475.707087986551	727.483711695618	914.851935783134	847.097745635424
PF3D7_0928800	26.4914095466485	24.9054198197852	27.524855779737	24.7664036699537
PF3D7_1033200	244.986751189808	188.463107054476	236.240133234514	204.910218340529
PF3D7_0702500	137.697371670089	121.85769256391	747.617891667438	826.713583104883
PF3D7_1362200	69.652155410305	83.1729745182562	174.244742852718	165.444514181184
PF3D7_1113300	306.009664624839	539.913060623246	115.806821738584	98.1074084002083
PF3D7_1138500	104.162217582105	82.2038719923378	127.691709598754	131.437905818429
PF3D7_1421900	680.852261357169	933.995139005101	696.010313906251	665.318185186614
PF3D7_1421200	1576.6015615726	1915.1107637219	844.884344626948	793.500188411761
PF3D7_1443800	59.0266171979371	51.555817479939	64.3652722318338	79.9531650349858
PF3D7_0100200	1.59661521321522	0	0.570068782777722	1.02587666267126
PF3D7_0406000	101.696825984205	165.707892725305	204.133156612788	193.971308236041
PF3D7_1408300	3.58507372051623	0.877719336883743	1.92006683430079	1.72764394015792
PF3D7_0816300	3.85446253032818	2.11382690962172	1.15603267811872	3.12053645523799
PF3D7_1352200	36.8711851457027	33.9683629179252	63.1910149770052	72.1256994623653
PF3D7_1122100	35.5968898494438	33.0059148435122	9.73517345586285	18.6140348839766
malmito_rna_SSUF	10.6964494612124	20.9501533525038	0	0
PF3D7_0508200	77.8902079203657	110.623356624143	80.8108128886345	65.244473400064
PF3D7_1320200	23.2040281040206	32.2203128125688	26.3387512025847	20.6950469434629
PF3D7_1121600	2692.79975886553	3214.67470497645	3170.80287832551	2941.62633282309
PF3D7_1231400	1.94161079491701	2.00150251292518	1.31352418672292	2.16679290098429
PF3D7_1216500	47.0258318655102	70.9977419168183	64.0137597429651	69.8735993574983
PF3D7_0532100	8518.13515994656	5149.28677638463	5579.71422047809	5003.25685069735
PF3D7_1412500	49.2929818113126	25.4067466103922	163.031360732466	171.697353490791
PF3D7_1322000	131.080561204987	211.277844066559	178.244056725158	165.727047066711
PF3D7_1002900	161.17358972363	180.134766681514	141.834578896688	129.93024673915
PF3D7_1001200	2803.52764944369	3737.91408267557	957.473328037994	850.000818557699
PF3D7_1308100	166.319302406694	164.269285219305	162.925409721889	123.30635180735
PF3D7_0806300	21.2090630639469	25.0673887955888	26.1126219946007	22.2034359251083
PF3D7_1249300	49.084355633942	44.7534404300567	58.242027307124	61.1733846515063
PF3D7_1027000	3.24081167450639	2.11582674586545	7.45703660885914	10.1802595090395
PF3D7_0816000	82.6655819810632	91.3446557588334	155.312072818997	173.83188132841
PF3D7_0318700	5.43736180944961	5.32483064376138	33.0038154740369	27.9494397429993
PF3D7_0104500	168.206156695204	143.272421637896	89.667581609529	97.2700825588196
PF3D7_0910600	29.3827414434875	34.7122626669791	32.9718982324819	44.0518331903599
PF3D7_1249600	9.74502282476864	7.63467254598378	8.35066571413128	8.76608714143191
PF3D7_0402200	1.25533290258123	0.851090290848348	2.68928703860037	4.46727762652645
PF3D7_0504700	9.62528728821719	10.6043435799163	22.9994048259621	24.2624923726462
PF3D7_0305200	18.506108614618	14.9468930351196	20.8445150362338	23.7202482029402
PF3D7_0727800	32.1878218631306	25.0841422718097	17.8459156105205	20.6453000707147
PF3D7_0607100	0.400665285314064	1.37330603032225	1.07292650857459	0.193080256130637
PF3D7_1338100	476.498142165647	499.559821279064	500.477231497179	465.860732624835
PF3D7_0502800	42.553266334823	35.4988709584092	20.2580964546518	42.5317561306511
PF3D7_0705900	332.353283838972	527.827993875793	203.873073285597	195.783207477165
PF3D7_1407200	31.3995869650603	43.0496413932585	67.2670190265147	78.683456446846
PF3D7_0524900	32.3272876031989	23.9052053167851	82.4457413852109	96.4382842497322
PF3D7_1216400	37.9789696885635	35.8068871923216	39.6702745649391	40.923800057537
PF3D7_0308700	8.79573233881555	12.920544944421	15.845257429144	14.2572969277248
PF3D7_1132400	28.4141205363851	30.5941021939778	29.3201997934632	28.8192752479969
PF3D7_1241200	12.8459057005327	7.54802877404871	5.59882625029786	7.42851708036947
PF3D7_0611100	196.780713103891	238.349562149319	108.163764998945	124.774284566961
PF3D7_1332000	79.3452056638203	105.707749076152	94.48151096489	81.5191992504147
PF3D7_0531200	23.3755741340824	24.8823861858008	15.2409043420511	18.6111923522308
PF3D7_1124400	98.9187687783253	136.924216553864	107.993963170061	99.0045751829276
PF3D7_0804300	6.10253850667746	6.21529053817265	14.6422156192994	19.997494765614
PF3D7_0928000	221.85976875393	286.673290856575	326.760464891916	331.136514546633
PF3D7_0526800	205.116738177611	143.72713607551	157.83747237703	183.489208068878
PF3D7_0617300	50.3200578766545	81.3097532749166	124.86851098751	120.437656476099
PF3D7_1445600	96.7198920943572	137.414984355132	57.7052344287173	62.7896399756321
PF3D7_0424700	1.30987888006816	0.801731088144749	28.5875546832458	28.5631350949472
PF3D7_0632700	0.958829415332775	0	1.02704530152166	0.924118139922828
PF3D7_1131000	85.2171324521928	90.9269326303112	64.0321703727445	66.1960414965773
PF3D7_1461800	0.312305093758025	0.0764604136952692	5.35238446474467	9.18047290828444
PF3D7_1208800	16.758676533782	17.6742896897075	26.6305628669322	32.6589558385597
PF3D7_1442200	16.9476212242585	17.8735574056326	14.895063926697	27.432891655841
PF3D7_1349400	55.9741871721306	42.4553359990394	29.3904258908952	39.6675185587143
PF3D7_1039900	1.74928530062722	0.571027414880576	0	1.12397210762732
PF3D7_1018600	28.8850926570237	22.5851084522792	14.9197424282816	15.7353145009799
PF3D7_0111700	1.84317349472868	0	0	0
PF3D7_0727900	0.678257190367935	0.774923378509971	1.69519414199529	1.74320829997917
PF3D7_API06700	0	0	0	0
PF3D7_1002700	27.3881928179684	26.3705898548182	31.0624145637994	39.9277710614276
PF3D7_1124600	658.125962407911	578.196233110315	718.684638846398	671.379820241623
PF3D7_0701900	0	1.25536282367655	12.3578368353033	14.8258324766401
PF3D7_1424700	0	0	0	0
PF3D7_0417600	4.13653150668839	4.69054150801803	2.79841572646842	5.0359350888287
PF3D7_0903700	235.456930117776	275.961238833967	244.855487763564	245.127319366205
PF3D7_1418100	0.241794855339616	0.29598836263265	0.194248006582959	0.407822564343375
PF3D7_0628100	2.0717786054668	1.36640288681279	1.99272877256101	2.15977882928504
PF3D7_1309300	112.476565276406	91.7419381147364	71.9037374162024	85.1135202050185
PF3D7_0710400	23.769887691583	19.2043072397951	31.1897195415199	28.636721048155
PF3D7_0900700	0	0.93967599595789	0	0
PF3D7_1474400	2.93382831445123	1.83879043813342	3.64536429907898	4.92005650152169
PF3D7_1451200	83.1774302368279	67.6037420252973	103.857934186356	139.009234074756
PF3D7_1455200	86.6094059648046	76.449354242574	96.5153595375197	88.7145163271094
PF3D7_1139500	2.75019353902615	0.897758591150495	0.736463991238659	1.98797384894884
PF3D7_0703300	139.078097983201	182.565622071819	114.106829009876	124.06128865515
PF3D7_1411500	13.3028516482424	10.7161997829068	22.5230595571121	30.3988069549392
PF3D7_0214600	3.42411122694203	3.47744042041559	19.1536462980862	17.3563576246614
PF3D7_1232500	20.4958767918158	23.0179999009858	40.8869102363556	37.1518129148658
PF3D7_1217400	15.2627699914375	19.6800758295742	15.2587299611646	15.6909135399294
PF3D7_1213500	4.37908333646949	10.2922901033777	0.938126614342936	1.40685099377513
PF3D7_1229900	19.1402175772655	22.7514511827312	13.8564887948974	11.1956080702283
PF3D7_0913400	53.3766406118044	62.1856103389904	50.2737950803383	58.5400818312468
PF3D7_0527800	0	0	0	0
PF3D7_0107900	63.0418760515897	57.1068793678756	43.0484549661351	39.4937735498903
PF3D7_1439200	4.83899184955803	3.82164878738855	3.17683785311585	3.46024762368472
PF3D7_0934300	105.767859855047	119.626332270803	55.8485193355983	61.7376323090225
PF3D7_0203200	28.2571558601318	15.5132861274938	16.0509524074751	19.3940502153686
PF3D7_0616100	31.8034369986675	61.2857866546121	69.2310890631851	76.1358559036892
PF3D7_1109700	0	0	0	0
PF3D7_0805000	53.7391970185823	57.4511583527308	61.8796556427096	50.9305164843261
PF3D7_1465200	117.11240820353	81.3555026739138	84.0415460346828	81.7354305481611
PF3D7_1027100	24.7600434272479	21.4922013047031	46.111411011591	57.7609702321364
PF3D7_0514900	63.9106763935308	98.4911727274314	82.255254966781	85.9493021709546
PF3D7_1408700	8.47342038368754	5.06122516634745	9.20500288823622	8.74586428983101
PF3D7_1142500	631.67528993606	749.600304748184	269.054285601019	262.861615806169
PF3D7_1121800	0	0	0	0.31054933047777
PF3D7_1245000	11.4220291839642	8.85529822594889	9.68576384100967	9.63246555694178
PF3D7_1203600	38.1569249785938	53.0614702746748	85.8303560315511	90.4679233786557
PF3D7_0415700	13.6522504306527	17.518923330124	10.5894595103862	12.7042907922724
PF3D7_0609500	3.31942459501901	2.40271057581801	1.39131584807994	0.973686520575623
PF3D7_1135900	291.089010290384	506.412532490803	297.265545801956	268.960523046703
PF3D7_0105000	65.2483417133953	61.9616656728596	88.9514598872439	108.621686273929
PF3D7_1316800	90.3144202015326	72.70501899517	93.8704346275523	98.4787444317116
PF3D7_0717500	92.4407736787504	82.928593066232	94.680937876731	109.57943477316
PF3D7_0928400	67.6649469620396	110.756477390237	114.930933886058	136.020606749263
PF3D7_1369300	0.444168425550683	1.30492786368557	2.3788438655054	3.4247101114635
PF3D7_1031900	2.17494472377985	3.07656881639546	3.6239483657766	2.79494397429993
PF3D7_0529200	7.46485265365116	12.454688624391	4.73833442498636	3.46407251052004
PF3D7_1405100	10.8669615035396	9.27379498271075	22.1161731101998	24.6876742911932
PF3D7_1134700	20.8794693482865	16.4116885525614	42.8170861803109	46.8667973795768
PF3D7_1442100	94.6199517293951	105.53138677666	71.086945716248	75.9954554945601
PF3D7_1142700	44.8405811558507	33.8852859148451	46.1397878666826	44.5784489407416
PF3D7_1350000	1.08566292368378	0.708796092347604	0.387634125172206	1.04636005693425
PF3D7_1111600	4.68233525033336	5.96105906298367	5.51700581596007	7.89744664428129
PF3D7_1012800	13.3262509087089	11.5730423240132	5.92520046592706	4.84672365485537
PF3D7_0409500	154.428601148659	145.483954197716	141.231877982119	124.902081066033
PF3D7_0218500	216.117925084453	335.666539315591	274.253596939875	253.402357163586
PF3D7_0720900	52.135478850897	55.182264298544	58.1010054492375	52.7858668269721
PF3D7_1308200	101.210592807818	62.416023043926	34.9928906221793	42.0385502273625
PF3D7_0222200	0	0	0	0
PF3D7_1302000	113.419968993988	69.888402199368	272.326979244638	255.475347650853
PF3D7_1032600	8.67499320026149	9.70909291170165	4.64608764843154	3.58326150551273
PF3D7_1241800	51.2188347920851	44.8279257836566	58.8383620577088	72.2583638406893
PF3D7_1025600	403.004463523913	300.696318706525	195.28209155918	200.372821686944
PF3D7_1219700	6.83228709040789	7.80603445158736	2.43945664113608	6.58494653630874
PF3D7_0531500	0	0	0	0
PF3D7_1039000	37.8007773041878	12.7508014128048	47.6883545121736	55.2556915421221
PF3D7_1364400	5.52726307635417	3.06511990516576	5.56384339247479	5.39134936867409
PF3D7_0323700	58.2910257381918	78.5681063286981	132.261433769492	135.317172242763
PF3D7_1337600	0	7.79243508843128	0	0
PF3D7_0208600	105.042420527243	136.162002032856	106.913220467586	119.303219744666
PF3D7_1027600	9.15519095816664	15.8624204822249	3.39457039890415	2.37562696142601
PF3D7_0713100	40.5732074106139	25.9484132893955	38.1381803178629	39.1043874576862
PF3D7_0908000	87.1268657894003	113.385711274871	143.928665701403	159.361568148882
PF3D7_1203900	130.100939125269	129.346151498191	130.87897569243	119.19302392295
PF3D7_0618800	8.70482517058059	2.59446504684429	2.43238165087757	1.82384685097878
PF3D7_0210900	528.091841703738	366.198879360431	280.3791630364	278.023374285625
PF3D7_1254600	0	0	0.689254761031053	0
PF3D7_1224400	19.7179054628393	11.7029244917832	16.6405792306068	21.883489908667
PF3D7_0306200	55.2538883749799	37.3998067631559	36.5553944742098	34.45821338178
PF3D7_1369700	51.9785290125455	80.8456011517659	60.2616664920945	55.4011856199096
PF3D7_1239500	8.2073385803013	9.09504340344545	19.8959854951844	22.6898381230407
PF3D7_1478800	3.61988026149211	4.4312044192189	31.0193321580244	27.0384663255784
PF3D7_1427500	83.5693046575507	51.412157939765	30.698999615085	39.4975149077484
PF3D7_0627100	55.6115463523393	40.7832913287503	51.9520243580183	57.5141710998672
